id,redemption_status
737,3.681681e-06
738,0.0002907898
739,1.1977988e-05
744,0.00048607695
745,0.00021860901
747,5.5879005e-05
749,3.6131164e-06
752,2.1462538e-06
753,0.0007578857
755,1.2867295e-05
756,2.3529262e-06
757,1.0412957e-05
758,2.617936e-06
761,1.23494165e-05
763,0.00254924
766,0.01006307
768,0.00014032495
770,0.0001466985
772,1.5795798e-05
781,0.0012068696
783,2.6764099e-05
786,7.6369426e-05
788,3.8248754e-06
790,0.01239009
791,0.00011930915
793,9.404066e-06
797,2.2553917e-05
798,0.18611678
801,2.189019e-06
802,3.993572e-06
804,8.6628734e-07
805,0.007438843
807,0.00063321507
808,9.959792e-05
811,0.00012703928
818,2.102889e-05
822,7.350656e-07
827,3.2042612e-06
828,0.00031649333
834,9.4509116e-05
837,0.00013164671
839,4.3830377e-07
844,0.00024301195
845,0.00304819
849,7.9154515e-06
864,5.937299e-06
865,8.372319e-05
866,3.262315e-05
871,0.0012199049
876,0.0027271695
877,1.7027478e-05
887,0.0016115584
889,1.6429657e-06
890,1.2836402e-06
891,9.998996e-07
895,0.002041548
896,4.6786855e-07
898,5.4002845e-05
900,4.3120217e-05
903,0.0003520157
905,6.6616965e-05
908,5.0824865e-06
914,0.0023367328
917,0.005391334
918,0.0008124614
919,0.000109995235
920,1.2732957e-05
921,0.0007991902
926,0.025810935
927,0.00024249905
928,0.01658155
929,0.024178157
931,8.657905e-06
934,4.6363604e-07
937,0.0002567603
938,7.719735e-06
939,2.4493022e-05
941,0.0006158207
943,2.3976082e-07
947,0.024239123
950,0.00049522286
952,1.7096565e-05
954,1.9440788e-05
958,0.001108254
960,2.7119196e-07
961,0.00035405473
964,0.0004858588
971,0.0060468204
972,6.4993386e-05
976,0.00031822853
980,2.0496002e-07
984,0.000734958
986,2.90972e-06
989,1.3038024e-06
992,1.6787108e-05
995,1.2343647e-05
997,6.736285e-05
1000,0.001971192
1005,1.2448575e-05
1006,0.029995134
1014,1.464737e-05
1015,0.0002573335
1021,0.0009818624
1022,0.0025774855
1023,0.00021839589
1025,0.011435678
1027,0.0012460023
1028,0.0002821177
1029,0.057798494
1033,4.078693e-05
1034,1.9343192e-06
1037,3.5299112e-05
1040,4.1235828e-05
1044,0.0003181709
1045,6.6015295e-06
1049,0.0064129266
1051,0.0008653017
1053,0.001658257
1054,5.3255403e-06
1055,0.0021799288
1056,1.0063628e-05
1057,0.0001873403
1058,7.9655965e-06
1060,0.0069300546
1061,0.00055623834
1067,0.000104324194
1069,0.00078114605
1073,0.000103979466
1075,4.3734995e-05
1080,0.0001466985
1081,0.023796333
1087,6.249886e-05
1090,0.006959309
1092,0.0009666898
1099,1.5901793e-05
1101,1.9796556e-05
1105,1.6493505e-07
1107,0.062380534
1111,5.875318e-06
1113,0.01783106
1114,0.001876306
1117,0.0010448949
1118,0.00013755137
1120,0.009221025
1124,1.7194212e-05
1125,0.00052746054
1133,0.0023617786
1137,2.0858663e-06
1143,3.827623e-07
1146,0.014843874
1148,0.0010654102
1149,0.001992482
1152,9.119436e-05
1153,0.090576306
1155,0.00012624323
1157,0.01070265
1158,0.0025983131
1161,7.270111e-06
1162,0.0072232042
1166,0.00040555812
1171,0.048513982
1175,9.708745e-08
1179,3.2719809e-06
1182,1.843679e-05
1183,1.4476366e-05
1184,0.00019134006
1185,9.474191e-05
1186,0.0011655227
1187,1.2320492e-06
1192,0.0043591605
1193,1.6630029e-05
1194,0.0005156352
1197,8.4638465e-05
1198,0.010709625
1199,3.3321045e-05
1204,1.0784484e-05
1205,0.0026282207
1208,2.4034485e-05
1209,4.854056e-06
1210,0.0005875785
1212,3.917221e-05
1215,1.6454118e-06
1216,1.7939206e-05
1217,2.3665345e-06
1219,2.5878955e-05
1223,0.00014559453
1224,0.004517285
1226,3.4688033e-05
1233,0.0028434936
1234,2.6566542e-05
1237,0.00010505844
1239,3.1861655e-05
1241,3.9467985e-05
1246,0.00017745505
1247,0.008358936
1248,1.0061709e-05
1251,0.006607886
1261,0.0020331754
1263,0.0012393107
1264,0.00073270686
1267,7.033176e-05
1268,0.00017044676
1269,1.1320657e-06
1270,0.014129341
1271,0.0046410947
1273,0.017869012
1276,7.449791e-08
1277,0.0016663386
1278,8.433635e-06
1280,0.00070664595
1282,2.052297e-05
1283,0.00477165
1284,0.0004263267
1285,3.2301967e-05
1289,1.0988497e-05
1295,0.00060876546
1298,0.0005980386
1300,7.69484e-06
1301,0.007629888
1306,5.5479195e-05
1314,3.77487e-05
1315,0.0012487224
1317,0.041350216
1318,0.00022048713
1320,1.559823e-05
1321,0.0030339083
1322,0.005357799
1323,0.02259107
1325,0.00016383827
1326,0.0005607821
1327,8.019166e-08
1328,0.0010907655
1329,0.015806645
1332,3.39849e-05
1337,3.1038114e-06
1338,0.00012879583
1343,0.0014559604
1344,1.1914947e-06
1349,2.9684136e-06
1350,2.7301148e-05
1353,4.2425825e-05
1354,1.6855349e-05
1355,3.4649453e-05
1359,0.0030439198
1366,6.1565e-07
1367,0.0010789776
1369,0.0022885578
1373,0.016756333
1377,0.04417428
1378,3.7224316e-05
1381,1.6064629e-05
1382,3.686641e-05
1384,0.008358936
1385,0.029791275
1386,0.04556181
1387,0.0008067449
1390,8.951665e-06
1392,0.0045812563
1394,0.0012424611
1400,0.0041054604
1401,1.0313573e-05
1410,3.7515326e-07
1411,0.00028192304
1413,0.027051104
1414,1.1747239e-06
1417,0.042138413
1423,7.5693984e-05
1427,0.0073563037
1428,0.011685667
1430,0.0076850904
1431,9.3359395e-06
1432,9.1253395e-07
1440,0.0001042024
1441,0.00906333
1450,0.008578009
1454,2.3150136e-05
1457,0.00078640034
1458,1.4730425e-05
1459,6.904678e-08
1460,0.021928206
1462,0.0041054995
1468,4.662315e-05
1469,0.0033720518
1470,1.2642573e-07
1472,5.0303166e-05
1475,0.159112
1476,0.0024460603
1482,0.02483413
1487,0.00049957813
1489,4.271071e-06
1492,4.8935653e-05
1494,0.00011329583
1495,0.05226644
1496,8.759383e-05
1497,1.1486053e-06
1499,3.6833942e-05
1507,0.00058504177
1511,0.024157913
1517,0.007141004
1518,2.3963966e-07
1519,4.488239e-05
1520,0.0017670038
1521,2.4394043e-05
1523,0.0020593686
1527,0.0001747845
1528,0.00058549305
1531,0.0036201167
1534,1.9718702e-05
1535,0.0008737738
1536,6.3576213e-06
1539,5.499198e-06
1540,2.183983e-06
1541,1.6001206e-05
1543,1.9022551e-05
1545,1.6900272e-05
1546,7.948508e-06
1551,6.4621127e-06
1552,0.011069216
1555,0.0023617786
1556,1.334576e-06
1557,1.588641e-05
1560,4.1344978e-05
1566,0.0033239913
1572,0.014514993
1574,0.00064550067
1575,0.0065083383
1576,0.004326861
1577,0.00055219146
1581,0.00012522486
1586,0.031187154
1587,0.0005377695
1589,0.0007316135
1590,1.6393127e-05
1592,0.003936082
1595,4.6915534e-07
1600,0.00067001104
1602,6.6977027e-06
1610,0.00031936797
1611,0.00010447471
1612,0.0056172335
1613,6.2612014e-07
1614,0.00039752884
1618,0.0005005202
1620,0.0025192173
1622,2.9491443e-06
1627,8.527581e-05
1632,2.926629e-05
1633,4.942552e-05
1634,0.003521164
1636,0.0004342356
1642,0.00016221618
1643,0.0017938901
1645,0.016202597
1651,0.0001350502
1652,2.9933644e-06
1654,0.016273987
1659,7.114053e-05
1662,1.6066094e-06
1665,0.00033058802
1666,4.604657e-05
1667,4.4719116e-07
1673,4.1465037e-06
1674,0.024572253
1677,4.2440837e-07
1679,5.1894778e-05
1686,0.31302232
1687,0.005218556
1689,0.00044618922
1691,7.350656e-07
1697,0.00032016914
1698,0.12259903
1700,3.800701e-05
1702,0.00030097138
1703,0.0034636324
1704,0.21219084
1708,0.008751616
1711,0.0004362196
1712,0.0026461969
1713,2.3278171e-06
1716,0.20837821
1717,2.195774e-05
1720,0.08597436
1722,3.5570698e-05
1726,0.00029410602
1727,0.00024624623
1728,6.3425846e-06
1730,1.641816e-05
1731,0.021908369
1734,5.7235466e-06
1735,4.5603565e-06
1739,3.7707112e-05
1740,0.055152543
1741,2.7664732e-06
1742,0.00097016
1744,0.0052043195
1748,7.554254e-06
1749,0.00060504925
1750,0.017587706
1751,2.401957e-05
1752,8.7104716e-05
1753,0.004751622
1754,4.644286e-07
1755,0.00013787414
1757,0.0011753399
1759,0.002655742
1764,1.0677028e-06
1765,0.0010614884
1766,2.4848583e-05
1767,1.558143e-05
1769,0.0002537131
1770,0.0009275356
1777,0.008268273
1778,0.00019681799
1780,4.6363604e-07
1783,4.2810665e-05
1786,1.5579799e-06
1788,0.00010769006
1793,2.1461187e-06
1794,0.003751803
1796,5.294665e-06
1799,1.0383029e-05
1800,0.008483631
1801,0.02033915
1803,0.0033816742
1805,0.00036632788
1807,0.0029366643
1808,0.0062115714
1811,0.0490303
1815,0.00044576346
1819,0.0010022025
1820,0.066334374
1822,0.00010575934
1825,0.00088491914
1826,0.00085979066
1829,0.041160095
1830,0.0014084419
1831,0.00026922952
1835,6.2503595e-06
1836,4.495139e-06
1838,7.8074464e-07
1839,1.0032457e-05
1842,3.7458132e-05
1846,0.008966922
1847,0.004813913
1848,0.0004023408
1849,0.00060070696
1850,1.6353138e-06
1852,0.0007391304
1854,1.2894959e-05
1855,0.00044957528
1856,1.8360514e-06
1858,0.28841096
1869,4.8593965e-06
1872,0.0018925277
1876,1.580621e-05
1879,8.12516e-07
1880,8.148943e-06
1882,1.1614279e-06
1887,0.00022664128
1888,0.07923139
1892,0.00090883905
1894,6.556041e-05
1895,1.0689739e-05
1898,1.3027795e-06
1900,0.00037156357
1901,0.011556532
1903,0.001676892
1904,0.00042466007
1907,0.018438427
1908,5.5728782e-05
1911,2.3618607e-06
1914,1.0725714e-05
1917,6.641248e-06
1923,7.485951e-06
1925,9.689257e-05
1928,1.9269767e-06
1929,0.0002128851
1934,8.046129e-07
1936,2.4426728e-05
1937,0.0038400658
1938,0.052861642
1939,2.30743e-06
1942,3.0405432e-05
1944,0.016914953
1945,1.1677646e-05
1946,0.0065690456
1948,0.031017493
1951,0.007695567
1952,2.1045582e-05
1957,0.005365016
1960,4.9044178e-05
1961,2.2487211e-05
1962,0.0012582864
1965,0.0018487674
1966,5.832382e-06
1973,0.002039413
1976,0.0056801974
1978,0.07898321
1979,0.00032129683
1980,0.011551979
1984,0.0035590117
1985,0.0005954627
1990,0.0029403805
1991,1.7542548e-06
1993,0.0035612127
1999,0.105146565
2000,0.00039669147
2001,0.00040004458
2002,0.0015453796
2007,1.0905792e-05
2009,3.0720482e-06
2011,0.0013428426
2012,0.00046758828
2014,0.0655386
2017,6.7083135e-07
2019,1.7276641e-05
2022,0.0033102995
2025,0.0007169139
2029,0.00010260104
2030,8.3323397e-07
2031,1.9119288e-05
2032,0.0040591485
2034,0.0001535233
2036,0.0002618326
2038,0.00034677854
2039,5.10078e-05
2040,6.4681426e-06
2044,3.546137e-05
2045,6.983014e-05
2046,0.007531524
2050,0.0001093823
2052,0.0030730944
2053,5.5232385e-06
2054,0.03827709
2055,0.0055274423
2057,0.0021261221
2059,4.2954285e-05
2061,0.0054756254
2062,0.0007464635
2064,0.00051737943
2065,6.907193e-07
2070,1.7900471e-06
2074,0.007037016
2077,6.272794e-06
2078,0.012540774
2081,0.0040794243
2083,1.6141146e-06
2086,0.00047467687
2089,2.4303797e-06
2099,1.4994416e-05
2100,0.008586772
2103,6.7050973e-06
2104,0.0051629506
2105,5.223802e-05
2107,0.00026698472
2108,0.00021200073
2109,0.00022311366
2110,0.00081236975
2113,4.005033e-06
2117,3.961323e-05
2119,2.8361726e-06
2121,4.498102e-05
2123,0.0007105698
2126,4.547115e-06
2127,1.3809793e-05
2128,0.00010746929
2130,4.2253936e-07
2131,3.4357596e-05
2133,0.0015406148
2135,5.4268297e-05
2142,0.025125807
2144,1.0268203e-05
2145,0.0023352492
2146,1.4410278e-05
2149,8.0096413e-07
2155,0.0001906175
2156,6.907193e-07
2157,0.03987153
2158,1.8870576e-05
2163,4.2621003e-05
2167,0.000694889
2178,0.00024097809
2179,0.0008788585
2181,1.3544757e-05
2182,8.735968e-05
2190,7.939583e-06
2192,0.0011229396
2196,0.0032069846
2198,2.677683e-07
2199,9.10272e-05
2206,7.909534e-06
2211,2.2345257e-06
2214,0.006017484
2215,0.0010546041
2216,0.00042197935
2217,1.981809e-05
2219,3.0131505e-07
2220,2.6391546e-05
2223,1.4301068e-07
2225,1.789706e-07
2226,1.0865272e-06
2227,9.222573e-06
2229,0.00028082103
2230,0.036980897
2239,1.3173246e-05
2241,0.00014821702
2242,0.000119101576
2243,4.9444847e-05
2245,1.2584484e-05
2247,8.698171e-05
2248,0.0022245487
2250,0.006324692
2251,0.0012460023
2252,4.9678943e-05
2253,1.7772554e-06
2254,4.533557e-05
2255,0.01897492
2256,1.0965349e-06
2257,0.00060242246
2259,9.080144e-05
2268,1.3848421e-05
2272,2.0858663e-06
2275,0.053980246
2278,3.8035472e-05
2280,3.704009e-06
2285,0.032393724
2292,0.000652856
2293,1.2201515e-05
2294,2.2448685e-05
2296,4.0917126e-05
2297,0.0014048904
2298,9.303437e-06
2300,8.826907e-05
2301,3.1334395e-05
2303,0.035397954
2305,2.2384018e-05
2310,0.0057810107
2315,0.18611678
2316,1.1747239e-06
2317,3.1590487e-06
2318,0.00053228356
2322,0.00060016563
2323,0.0022074748
2331,0.008098084
2333,0.0015762271
2337,0.00020054396
2341,3.0786688e-07
2344,2.3884597e-05
2350,0.0076034977
2352,0.00026927085
2353,0.00010769006
2354,0.0012066565
2356,0.00038397312
2357,1.543746e-06
2368,0.0003493996
2369,2.9956554e-05
2370,0.0026798078
2371,2.7312426e-05
2374,0.0008335194
2382,0.008674797
2383,4.8998495e-06
2386,1.3489983e-05
2390,0.06267334
2393,0.00031444908
2394,1.9839817e-05
2395,1.0188305e-05
2396,4.2286447e-06
2400,0.00046948643
2401,7.7940795e-06
2403,0.00021984224
2404,0.012429187
2407,1.4675277e-05
2412,2.2169834e-05
2414,0.0068528973
2415,0.056222793
2424,0.0018333888
2426,4.168458e-05
2429,0.096329734
2432,2.2260401e-05
2434,5.3223885e-05
2435,0.00021037154
2436,0.012164101
2437,1.3724276e-06
2440,2.9175786e-07
2442,0.00062063284
2445,0.00090858707
2446,0.0006349909
2447,0.0037412595
2448,0.0004773733
2450,0.0001209158
2452,0.011131284
2455,2.5534774e-07
2456,3.9856503e-05
2457,4.2840107e-05
2458,0.0048566223
2466,0.00017489184
2467,0.0111663155
2472,0.019041412
2478,0.0042688423
2480,2.648097e-05
2483,1.0166361e-05
2487,0.0058006286
2488,9.208653e-07
2490,0.017120026
2493,0.024312465
2497,0.008219973
2499,0.00044499605
2501,0.00052543334
2502,0.00026997805
2510,0.0028438438
2511,6.441094e-05
2517,0.00011646458
2518,8.00167e-05
2520,2.560724e-05
2526,6.3744264e-06
2533,0.00036274598
2536,0.0019871527
2540,0.0008274855
2541,0.0052669146
2542,0.015283919
2547,0.027426207
2548,9.779583e-06
2549,1.0137954e-06
2553,7.0597257e-06
2554,0.0004097825
2556,3.7159305e-05
2558,0.020507434
2560,0.00022484495
2561,0.00029831348
2565,0.0005034313
2566,4.651183e-06
2568,4.0108112e-05
2569,6.8902847e-07
2573,9.867939e-08
2575,9.091211e-06
2576,0.031370748
2578,0.00011267375
2579,0.010229601
2581,1.0904888e-05
2582,0.009001124
2583,2.020414e-07
2584,8.425069e-07
2586,0.00030404955
2588,1.9798841e-05
2591,0.00021200073
2593,0.0017793907
2596,0.011327807
2602,3.4357596e-05
2606,0.0012662387
2609,0.0006122972
2611,5.4477052e-05
2612,0.0010891851
2614,4.1894997e-05
2629,3.2719809e-06
2630,3.2736602e-06
2633,0.22009864
2634,0.00011489392
2635,0.012283065
2639,4.2217693e-05
2640,0.060259663
2641,1.9072222e-06
2646,8.4464715e-05
2647,9.767551e-08
2650,0.004370068
2651,9.582645e-07
2654,6.928271e-06
2655,0.00016142755
2659,0.015740944
2660,0.010765559
2662,0.0090415785
2669,0.008494487
2674,6.886606e-06
2675,0.003964538
2676,4.4480243e-05
2678,1.7227696e-05
2680,3.584164e-05
2681,0.0004891176
2683,0.0005875785
2695,0.000745345
2696,0.0023273006
2697,0.00023935389
2698,0.017172894
2701,1.4138747e-05
2708,0.00025153955
2710,0.00017630313
2711,0.0002157179
2712,0.0006953288
2716,1.9420979e-05
2717,3.2470816e-05
2723,0.0014058977
2726,0.00072554935
2727,2.3361894e-05
2728,0.0036330617
2729,0.00057051686
2733,2.2522735e-07
2734,0.33829293
2737,0.00087874924
2739,1.5003056e-05
2744,2.9821895e-06
2745,6.486188e-05
2755,0.029131882
2756,3.7595155e-06
2757,0.024993697
2759,1.695225e-05
2764,0.007188559
2769,1.0665321e-05
2771,0.06126188
2773,0.0003077026
2774,0.0014359239
2775,0.0010639695
2776,2.1199903e-05
2777,0.0076559745
2779,0.00013259613
2780,0.003484699
2781,3.9992312e-05
2783,0.0002752198
2786,0.000113982846
2787,0.00014496353
2788,1.85182e-05
2789,1.5171609e-06
2790,0.0005577094
2792,0.0135462545
2796,0.00020332477
2797,0.00022669359
2799,0.006377621
2801,0.0012532974
2805,0.00018485963
2808,0.0017140099
2809,0.0010813314
2811,7.180674e-08
2812,0.0019175702
2814,7.5258367e-06
2818,3.8905367e-07
2819,0.00018769359
2822,0.005083248
2823,0.0010313095
2825,5.0406456e-06
2827,3.042272e-05
2829,5.1041793e-06
2831,4.1340777e-06
2837,0.0015120138
2838,0.00017551011
2846,0.020672027
2849,7.2194666e-06
2853,0.0003458117
2854,2.6427927e-06
2855,6.489461e-05
2858,0.00096855714
2859,0.00012786935
2863,0.025401708
2867,0.00080010993
2869,0.0009673836
2870,6.245697e-05
2872,5.1399697e-05
2875,0.0014798808
2878,2.3054497e-05
2879,0.018661276
2880,0.00088985823
2883,1.6918075e-05
2888,0.0006032587
2890,0.009206895
2895,0.00036825053
2896,4.129146e-07
2905,0.00035586194
2906,5.650444e-06
2907,7.631391e-08
2910,0.00042713786
2912,0.0020148158
2913,0.00020763568
2914,0.0009271411
2916,0.019809848
2917,0.0044319537
2918,3.2470725e-06
2919,0.35693133
2924,8.02448e-05
2927,0.032324445
2928,1.4858212e-07
2929,1.1411511e-05
2930,4.7035915e-06
2932,8.826535e-06
2933,0.00025642928
2939,0.0014661553
2943,5.4856988e-05
2946,2.8394792e-05
2947,0.003994086
2948,0.0017619561
2950,6.622848e-08
2954,0.02969931
2957,0.011110633
2958,0.010974923
2965,5.312372e-06
2966,0.0009402713
2967,1.0430717e-05
2968,0.00040435678
2974,0.0042954744
2982,1.093972e-05
2984,0.0003057725
2988,0.00019278092
2989,0.008701931
2990,0.0040794243
2993,0.0010924278
2995,0.006013874
2996,5.530831e-05
2998,4.901846e-05
3000,5.405741e-05
3001,0.0017142302
3003,0.07921819
3005,9.213137e-05
3008,0.059522446
3010,0.07098073
3017,6.8957306e-05
3018,7.58672e-05
3020,1.824744e-05
3021,0.0009355458
3022,0.0017643698
3027,3.2765918e-05
3029,0.0018990347
3031,2.6569745e-07
3035,2.1730598e-08
3036,1.3132705e-05
3037,2.532038e-05
3043,2.6041656e-05
3046,0.006069978
3050,0.0014875797
3053,0.02378578
3054,1.6135702e-05
3057,1.3686002e-05
3061,2.8300174e-05
3064,2.7680391e-05
3068,8.991956e-07
3069,0.0043040914
3071,0.0027366844
3073,6.1765104e-06
3074,0.09428912
3075,1.2369832e-05
3076,0.0070355204
3077,0.00021302339
3078,8.1658027e-07
3079,0.000102274294
3080,0.0006657083
3081,0.00062335917
3085,0.0016879049
3086,6.696799e-05
3089,0.001390928
3091,0.00017200431
3092,0.0010245782
3096,1.1067595e-05
3097,0.00049987255
3100,0.00083477126
3102,0.00037156357
3103,4.6916583e-05
3106,0.0029386212
3108,8.922358e-05
3109,2.93944e-06
3111,0.006504615
3112,0.0010001052
3114,5.774662e-06
3117,0.12629837
3120,0.00017941091
3123,2.4589508e-06
3124,3.103244e-05
3128,0.0007860153
3129,0.0019778297
3131,5.294665e-06
3141,0.039870672
3143,0.004382686
3148,0.022294015
3152,0.00020863388
3158,8.183516e-05
3159,6.2612014e-07
3160,0.0009829276
3161,9.4038455e-07
3162,3.9127182e-05
3163,0.0004997148
3166,0.000108979286
3168,0.00020889204
3169,4.3062278e-06
3170,0.15034539
3172,0.0173011
3175,0.022369443
3176,0.00023047332
3182,0.00068635
3183,0.00010574613
3184,0.012284003
3188,0.00025833427
3191,8.5224383e-07
3193,1.578336e-05
3194,6.679204e-07
3196,2.5499415e-07
3200,0.00045579835
3202,2.0063273e-06
3204,0.0005222248
3208,0.0003874924
3209,0.0003595448
3210,5.863889e-05
3211,0.00080010993
3212,8.431681e-06
3213,0.00022211627
3214,0.00028001147
3223,1.0911106e-06
3226,2.4677563e-05
3232,0.017971292
3234,0.0065133874
3235,0.0073653166
3237,0.00055729575
3238,9.970545e-06
3239,0.00024431408
3240,1.7224552e-06
3242,0.0005567574
3249,0.0009409349
3250,3.636554e-06
3251,0.0003413209
3253,0.0017837393
3257,3.8249848e-07
3258,0.0024282837
3259,0.018034494
3265,1.3064639e-05
3266,6.157492e-05
3270,2.5923935e-05
3271,7.814719e-08
3272,0.008631772
3277,3.046273e-06
3279,8.542402e-05
3280,4.3086224e-05
3281,4.0325907e-07
3282,2.8022485e-05
3290,4.086281e-06
3293,0.0004778158
3294,3.0673953e-05
3295,0.00012673716
3297,3.664087e-06
3298,8.747102e-07
3300,2.6581289e-05
3302,0.00015152938
3307,8.850668e-06
3310,5.357858e-06
3314,1.7869781e-05
3321,0.00036069902
3323,0.007993929
3324,2.0414084e-06
3326,0.000103229024
3327,4.510929e-06
3330,1.1167692e-05
3331,0.0019171358
3332,0.041143052
3340,1.8359397e-05
3349,2.331503e-06
3351,0.0024863405
3352,1.174975e-06
3358,5.608697e-06
3359,3.3282016e-05
3360,0.0057723457
3361,0.035965487
3363,0.00011199249
3367,2.6147444e-07
3369,0.00014168602
3371,0.023050318
3376,0.00053409796
3379,0.0016065395
3380,2.0241316e-08
3386,0.032461926
3390,5.0718183e-05
3391,0.00046698537
3392,0.005075304
3401,1.7829794e-05
3403,0.0028274271
3405,0.10333966
3411,0.03500434
